8320647	2015-07-01	2017-06-30	0.673468	0
8320655	2015-07-01	2017-06-30	1.60465	0
8320684	2015-07-01	2017-06-30	1.65436	0
8320634	2015-07-01	2018-06-30	0.984604	0
8320644	2015-07-01	2018-06-30	3.82519	0
8320647	2015-07-01	2018-06-30	0.670101	0
8320655	2015-07-01	2018-06-30	2.06694	0
8320684	2015-07-01	2018-06-30	2.16095	0
8320634	2015-08-01	2017-01-31	0.549204	0
8320644	2015-08-01	2017-01-31	3.56213	0
8320647	2015-08-01	2017-01-31	0.766685	0
8320655	2015-08-01	2017-01-31	1.58332	0
8320684	2015-08-01	2017-01-31	1.43255	0
8320634	2015-08-01	2017-07-31	0.682953	0
8320644	2015-08-01	2017-07-31	3.87946	0
8320647	2015-08-01	2017-07-31	0.821367	0
8320655	2015-08-01	2017-07-31	1.44366	0
8320684	2015-08-01	2017-07-31	1.60845	0
8320634	2015-08-01	2018-07-31	0.898178	0
8320644	2015-08-01	2018-07-31	3.80371	0
8320647	2015-08-01	2018-07-31	0.782287	0
8320655	2015-08-01	2018-07-31	1.99492	0
8320684	2015-08-01	2018-07-31	2.13513	0
8320634	2015-09-01	2017-01-31	0.558827	0
8320644	2015-09-01	2017-01-31	3.65095	0
8320647	2015-09-01	2017-01-31	0.810892	0
8320655	2015-09-01	2017-01-31	1.44335	0
8320684	2015-09-01	2017-01-31	1.48435	0
8320634	2015-09-01	2017-02-28	0.591984	0
8320644	2015-09-01	2017-02-28	3.75774	0
8320647	2015-09-01	2017-02-28	0.875815	0
8320655	2015-09-01	2017-02-28	1.3401	0
8320684	2015-09-01	2017-02-28	1.56809	0
8320634	2015-09-01	2017-03-31	0.671762	0
8320644	2015-09-01	2017-03-31	3.82587	0
8320647	2015-09-01	2017-03-31	0.779186	0
8320655	2015-09-01	2017-03-31	1.37767	0
8320684	2015-09-01	2017-03-31	1.58725	0
8320634	2015-09-01	2017-04-30	0.558568	0
8320644	2015-09-01	2017-04-30	3.87854	0
8320647	2015-09-01	2017-04-30	0.816835	0
8320655	2015-09-01	2017-04-30	1.36563	0
8320684	2015-09-01	2017-04-30	1.66631	0
8320634	2015-09-01	2017-05-31	0.569715	0
8320644	2015-09-01	2017-05-31	3.8427	0
8320647	2015-09-01	2017-05-31	0.855738	0
8320655	2015-09-01	2017-05-31	1.33821	0
8320684	2015-09-01	2017-05-31	1.65641	0
8320634	2015-09-01	2017-06-30	0.539401	0
8320644	2015-09-01	2017-06-30	3.96303	0
8320647	2015-09-01	2017-06-30	0.792742	0
8320655	2015-09-01	2017-06-30	1.39162	0
8320684	2015-09-01	2017-06-30	1.64195	0
8320634	2015-09-01	2017-07-31	0.664623	0
8320644	2015-09-01	2017-07-31	3.97095	0
8320647	2015-09-01	2017-07-31	0.856573	0
8320655	2015-09-01	2017-07-31	1.31802	0
8320684	2015-09-01	2017-07-31	1.63293	0
8320634	2015-09-01	2017-08-31	0.642469	0
8320644	2015-09-01	2017-08-31	4.0493	0
8320647	2015-09-01	2017-08-31	0.885647	0
8320655	2015-09-01	2017-08-31	1.36716	0
8320684	2015-09-01	2017-08-31	1.67694	0
8320634	2015-09-01	2018-08-31	0.935	0
8320644	2015-09-01	2018-08-31	3.81496	0
8320647	2015-09-01	2018-08-31	0.834913	0
8320655	2015-09-01	2018-08-31	2.00021	0
8320684	2015-09-01	2018-08-31	2.22213	0
8320634	2015-10-01	2017-03-31	0.682405	0
8320644	2015-10-01	2017-03-31	3.96325	0
8320647	2015-10-01	2017-03-31	0.690202	0
8320655	2015-10-01	2017-03-31	1.38471	0
8320684	2015-10-01	2017-03-31	1.54825	0
8320634	2015-10-01	2017-09-30	0.554118	0
8320644	2015-10-01	2017-09-30	4.23864	0
8320647	2015-10-01	2017-09-30	0.749431	0
8320655	2015-10-01	2017-09-30	1.3958	0
8320684	2015-10-01	2017-09-30	1.66221	0
8320634	2015-10-01	2018-09-30	1.04434	0
8320644	2015-10-01	2018-09-30	3.99156	0
8320647	2015-10-01	2018-09-30	0.879887	0
8320655	2015-10-01	2018-09-30	1.90951	0
8320684	2015-10-01	2018-09-30	2.22254	0
8320634	2015-11-01	2017-01-31	0.603719	0
8320644	2015-11-01	2017-01-31	3.88754	0
8320647	2015-11-01	2017-01-31	0.621861	0
8320655	2015-11-01	2017-01-31	1.48512	0
8320684	2015-11-01	2017-01-31	1.51383	0
8320634	2015-11-01	2017-04-30	0.591666	0
8320644	2015-11-01	2017-04-30	4.08597	0
8320647	2015-11-01	2017-04-30	0.618708	0
8320655	2015-11-01	2017-04-30	1.43321	0
8320684	2015-11-01	2017-04-30	1.67756	0
8320634	2015-11-01	2017-10-31	0.550148	0
8320644	2015-11-01	2017-10-31	4.43928	0
8320647	2015-11-01	2017-10-31	0.625336	0
8320655	2015-11-01	2017-10-31	1.46262	0
8320684	2015-11-01	2017-10-31	1.98981	0
8320634	2015-11-01	2018-10-31	1.00794	0
8320644	2015-11-01	2018-10-31	4.18229	0
8320647	2015-11-01	2018-10-31	0.734322	0
8320655	2015-11-01	2018-10-31	1.90806	0
8320684	2015-11-01	2018-10-31	2.37217	0
8320634	2015-12-01	2017-02-28	0.748593	0
8320644	2015-12-01	2017-02-28	4.06464	0
8320647	2015-12-01	2017-02-28	0.701427	0
8320655	2015-12-01	2017-02-28	1.38794	0
8320684	2015-12-01	2017-02-28	1.66366	0
8320634	2015-12-01	2017-05-31	0.71777	0
8320644	2015-12-01	2017-05-31	4.08126	0
8320647	2015-12-01	2017-05-31	0.702687	0
8320655	2015-12-01	2017-05-31	1.38619	0
8320684	2015-12-01	2017-05-31	1.71969	0
8320634	2015-12-01	2017-11-30	0.64191	0
8320644	2015-12-01	2017-11-30	4.49048	0
8320647	2015-12-01	2017-11-30	0.570262	0
8320655	2015-12-01	2017-11-30	1.5163	0
8320684	2015-12-01	2017-11-30	1.95407	0
8320634	2015-12-01	2018-11-30	1.13041	0
8320644	2015-12-01	2018-11-30	4.15753	0
8320647	2015-12-01	2018-11-30	0.85045	0
8320655	2015-12-01	2018-11-30	1.91295	0
8320684	2015-12-01	2018-11-30	2.34767	0
8320634	2016-01-01	2017-01-31	0.785931	0
8320644	2016-01-01	2017-01-31	3.94002	0
8320647	2016-01-01	2017-01-31	0.687806	0
8320655	2016-01-01	2017-01-31	1.51393	0
8320684	2016-01-01	2017-01-31	1.54825	0
8320634	2016-01-01	2017-02-28	0.826534	0
8320644	2016-01-01	2017-02-28	4.01659	0
