295159104	1	8320634	2017-01-14	28845626	1	300	199	18724771	2042680	21641744	1.07	1.05
295159105	1	8320634	2017-01-14	28845626	1	500	199	43374645	11577163	10236200	1.27758	1.05
295159106	1	8320634	2017-01-14	28845626	1	220	59	36696622	11577163	10236200	1.27651	1.05
295159107	1	8320634	2017-01-14	28845626	1	175	39	40901950	2042555	10233055	1.0914	1.05
295159108	1	8320634	2017-01-14	28845626	1	200	39	26132004	2042555	10233055	1.07	1.05
295159109	1	8320634	2017-01-14	28845626	1	220	129	40579961	9889729	13868178	1.07	1.05
295159111	1	8320634	2017-01-14	10525258	1	400	229	9972550	2042536	10235291	1.16424	0.93
295159112	1	8320634	2017-01-14	10525258	1	875	289	10002310	2042695	10232355	1.155	0.93
295159113	1	8320634	2017-01-14	10525258	2	1700	278	9988754	9889727	10235767	0.8925	0.93
295159114	1	8320634	2017-01-14	10525258	2	1500	176	21197649	8409366	10231293	0.9639	0.93
295159115	1	8320634	2017-01-14	10525258	2	880	178	23338480	2042933	10236206	1.1781	0.93
295159116	1	8320634	2017-01-14	10525258	1	225	139	48264449	2053150	10237084	1.155	0.93
295159117	1	8320634	2017-01-14	10525258	1	200	69	9984913	8409339	10236410	1.18734	0.93
295159118	1	8320634	2017-01-14	10525258	1	463	85	10558019	2042693	10237991	1.17695	0.93
295159119	1	8320634	2017-01-14	10525258	1	250	445	41556822	2042828	10231337	1.17695	0.93
295159120	1	8320634	2017-01-14	10525258	1	100	129	13213155	11577173	12275886	1.20813	0.93
295159121	1	8320634	2017-01-14	10525258	1	200	129	17522129	9889747	10239237	1.16655	0.93
295159122	1	8320634	2017-01-14	10525258	5	875	325	18410723	2042634	10234427	0.91392	0.93
295159123	1	8320634	2017-01-14	10525258	3	300	717	12018667	2042668	10233633	1.21044	0.93
295413682	1	8320634	2017-01-17	28845626	1	250	89	29189919	8409339	10231453	1.09996	1.08292
295413683	1	8320634	2017-01-17	28845626	4	240	179	45360091	11577161	10236144	1.18449	1.08292
295413684	1	8320634	2017-01-17	28845626	1	500	169	47397765	11577148	10237297	1.08498	1.08292
295413685	1	8320634	2017-01-17	28845626	1	500	269	47394343	11577148	10237297	1.08498	1.08292
295413686	1	8320634	2017-01-17	28845626	1	400	219	47402559	11577148	10237297	1.08498	1.08292
295413687	1	8320634	2017-01-17	28845626	1	300	69	34171770	9792262	10231519	1.07749	1.08292
295413691	1	8320634	2017-01-17	10525140	1	500	139	10009203	2042681	10232104	1.144	1.276
295413692	1	8320634	2017-01-17	10525140	1	100	119	10000625	2042690	10235318	1.144	1.276
295413693	1	8320634	2017-01-17	10525140	1	450	169	10003933	2042708	10234710	1.15201	1.276
295413694	1	8320634	2017-01-17	10525140	1	105	169	47227545	2042927	10234875	1.02102	1.276
295413695	1	8320634	2017-01-17	10525140	1	400	84	40768280	2042555	10233224	0.884	1.276
295413696	1	8320634	2017-01-17	10525140	4	400	716	10026611	2042668	10233633	1.19891	1.276
295413697	1	8320634	2017-01-17	10525140	1	402	201	47394378	11577148	10237297	1.08992	1.276
295413698	1	8320634	2017-01-17	10525140	1	278	250	47397735	11577148	10237297	1.08992	1.276
295413699	1	8320634	2017-01-17	10525140	1	250	111	47394303	11577173	10237297	1.0712	1.276
297350657	1	8320634	2017-01-28	10525258	1	195	129	35971907	8301528	13824225	1.16424	0.93
297350658	1	8320634	2017-01-28	10525258	1	42	155	39953666	2042761	40040961	1.16077	0.93
297350659	1	8320634	2017-01-28	10525258	2	500	222	18246806	64601518	18433549	0.901425	0.93
297350660	1	8320634	2017-01-28	10525258	1	144	149	42677869	2042927	10236978	1.1361	0.93
297350661	1	8320634	2017-01-28	10525258	1	200	139	9984667	8409339	10236075	0.91749	0.93
297350662	1	8320634	2017-01-28	10525258	1	440	89	46919240	2042933	10236206	1.1781	0.93
297350663	1	8320634	2017-01-28	10525258	1	175	149	40281860	8409339	10234655	0.91749	0.93
297350664	1	8320634	2017-01-28	10525258	1	250	169	16904316	2053150	10231629	1.155	0.93
297350665	1	8320634	2017-01-28	10525258	1	200	129	17522129	9889747	10239237	1.16655	0.93
297350666	1	8320634	2017-01-28	10525258	1	70	55	17116510	11577173	10236978	1.0689	0.93
297350667	1	8320634	2017-01-28	10525258	1	80	149	44492887	11577173	10238239	1.17233	0.93
297350668	1	8320634	2017-01-28	10525258	1	100	99	49670138	11577173	10236978	1.0983	0.93
297350669	1	8320634	2017-01-28	10525258	1	100	129	13213155	11577173	12275886	1.20813	0.93
297350670	1	8320634	2017-01-28	10525258	1	150	171	29099363	11577173	10236978	1.0605	0.93
297350671	1	8320634	2017-01-28	10525258	2	200	358	10026613	2042668	10233633	1.21044	0.93
297350672	1	8320634	2017-01-28	10525258	3	300	717	12018667	2042668	10233633	1.21044	0.93
297350673	1	8320634	2017-01-28	10525258	1	170	279	45243691	2042662	45243684	1.1908	0.93
297350674	1	8320634	2017-01-28	10525258	1	75	149	10028779	2042652	10233936	1.17117	0.93
297350675	1	8320634	2017-01-28	10525258	1	40	109	17285944	2042668	10236363	1.21044	0.93
297350676	1	8320634	2017-01-28	10525258	1	140	129	25801807	2042667	10236827	0.893393	0.93
297350677	1	8320634	2017-01-28	10525258	1	70	59	13536915	2042643	10238611	1.17354	0.93
297350678	1	8320634	2017-01-28	10525258	1	75	159	18903418	2042631	12130226	1.22315	0.93
297350680	1	8320634	2017-01-28	10525130	1	40	225	41364255	2097315	10231492	1.2727	1.13
297350681	1	8320634	2017-01-28	10525130	1	108	165	43508337	2042758	10238429	1.33506	1.13
297350682	1	8320634	2017-01-28	10525130	1	250	345	45407681	2042747	10237564	1.2727	1.13
297350683	1	8320634	2017-01-28	10525130	1	60	335	45098383	2042829	10238051	1.31999	1.13
297350684	1	8320634	2017-01-28	10525130	1	250	445	47536358	2042828	10231337	1.29688	1.13
297350685	1	8320634	2017-01-28	10525130	1	400	445	42260434	2042829	24211113	0.998251	1.13
297418672	1	8320634	2017-01-30	10525258	3	1500	264	25603548	2042888	23629268	0.938062	0.9605
297418673	1	8320634	2017-01-30	10525258	1	500	119	43263837	9792305	39731592	1.16077	0.9605
297418674	1	8320634	2017-01-30	10525258	1	376	149	25607507	2042634	10236380	1.155	0.9605
297418675	1	8320634	2017-01-30	10525258	1	125	79	16919065	2042641	10236978	1.0647	0.9605
297418676	1	8320634	2017-01-30	10525258	1	175	99	44906044	2042641	10236978	1.0647	0.9605
297418677	1	8320634	2017-01-30	10525258	1	50	249	45251189	2042643	18454426	1.37088	0.9605
297562378	1	8320634	2017-01-31	10525362	1	250	269	45407681	2042747	10237564	0.8738	1.50783
297562379	1	8320634	2017-01-31	10525362	1	250	845	45412794	2042747	10237564	1.1308	1.50783
297562381	1	8320634	2017-01-31	44499291	8	2640	200	17106929	2042875	10232751	1.00246	1.4074
297562384	1	8320634	2017-01-31	44499291	1	75	99	25785516	2042662	10235792	1.1908	1.4074
297562385	1	8320634	2017-01-31	44499291	1	125	99	35917400	2042662	10235792	1.1908	1.4074
297562387	1	8320634	2017-01-31	10525087	1	500	199	47326558	11577163	10237297	1.97325	1.4074
297562388	1	8320634	2017-01-31	10525087	1	750	275	47326588	11577163	10237297	2.00867	1.4074
297562389	1	8320634	2017-01-31	10525087	1	1000	329	47326603	11577163	10237297	1.94701	1.4074
297562390	1	8320634	2017-01-31	10525087	2	330	390	47374970	11577161	10237297	1.2264	1.4074
298101978	1	8320634	2017-02-03	15923498	24	7920	999	41197384	2042884	13153409	0.894107	1.26933
298101979	1	8320634	2017-02-03	15923498	24	7920	949	24165681	2042875	10232751	1.07186	1.26933
298101981	1	8320634	2017-02-03	15923498	1	1350	499	10013992	2042634	10234427	0.846899	1.26933
298101982	1	8320634	2017-02-03	15923498	1	140	109	23207765	2042665	10235145	0.856121	1.26933
298101984	1	8320634	2017-02-03	15923498	1	780	799	47208697	2042927	10238402	0.955243	1.26933
298101985	1	8320634	2017-02-03	15923498	1	700	699	18333109	2042927	29954909	0.90562	1.26933
298101986	1	8320634	2017-02-03	15923498	1	148	149	44972241	2042662	10235792	1.10348	1.26933
298292181	1	8320634	2017-02-04	10525258	1	750	85	10107307	11577163	10232348	1.43682	0.93
298292182	1	8320634	2017-02-04	10525258	1	400	169	9972954	2042536	10234433	1.16424	0.93
298292183	1	8320634	2017-02-04	10525258	1	175	149	36566037	8301528	10236074	0.89964	0.93
298292185	1	8320634	2017-02-04	10525258	1	8	222	43305225	2042762	10239230	0.91035	0.93
298292186	1	8320634	2017-02-04	10525258	1	250	69	24612934	2042699	10237731	1.155	0.93
298292187	1	8320634	2017-02-04	10525258	1	220	199	40970670	9889729	10237513	0.8925	0.93
298292188	1	8320634	2017-02-04	10525258	1	150	149	23883305	2042574	10234710	0.90321	0.93
298292189	1	8320634	2017-02-04	10525258	2	800	278	9992651	2042569	10238060	1.155	0.93
298292190	1	8320634	2017-02-04	10525258	6	9000	294	25774192	8409390	10236978	1.17482	0.93
298292191	1	8320634	2017-02-04	10525258	6	9000	294	18818208	8409366	10236978	1.134	0.93
298292192	1	8320634	2017-02-04	10525258	6	3000	474	38903536	8409390	26562086	0.9986	0.93
298292193	1	8320634	2017-02-04	10525258	6	3000	414	24355105	2042877	10233895	1.05458	0.93
298292194	1	8320634	2017-02-04	10525258	12	3960	398	20963038	2042878	10236978	1.176	0.93
298292195	1	8320634	2017-02-04	10525258	1	1000	99	40976030	2042878	10238705	0.9996	0.93
298292196	1	8320634	2017-02-04	10525258	3	1500	264	44917173	2042888	25785067	0.938062	0.93
298292197	1	8320634	2017-02-04	10525258	3	2250	237	21125932	8409366	10231293	0.9639	0.93
298292198	1	8320634	2017-02-04	10525258	1	400	99	48446523	2042933	10236206	1.1885	0.93
298292199	1	8320634	2017-02-04	10525258	2	880	178	46919240	2042933	10236206	1.1781	0.93
298292200	1	8320634	2017-02-04	10525258	1	225	139	48206380	2053150	10237084	1.155	0.93
298292201	1	8320634	2017-02-04	10525258	1	453	119	39553588	2042693	10237084	0.932662	0.93
298292202	1	8320634	2017-02-04	10525258	1	250	99	12538848	2042564	10237084	1.155	0.93
298292203	1	8320634	2017-02-04	10525258	1	200	77	9977047	2042556	10233540	0.932662	0.93
298292204	1	8320634	2017-02-04	10525258	4	600	116	39507169	2042559	10236206	0.8925	0.93
298292205	1	8320634	2017-02-04	10525258	1	1000	65	17424107	8627719	10236978	1.21695	0.93
298292206	1	8320634	2017-02-04	10525258	2	76	98	41735539	9792264	10235767	0.8925	0.93
298292207	1	8320634	2017-02-04	10525258	2	500	198	43244491	2042687	10235767	1.155	0.93
298292208	1	8320634	2017-02-04	10525258	1	972	235	47357411	11577169	10237297	1.08885	0.93
298292209	1	8320634	2017-02-04	10525258	1	250	199	47357727	11577169	10237297	1.0731	0.93
298292210	1	8320634	2017-02-04	10525258	1	1480	475	45079102	2042861	10236768	1.08974	0.93
298292211	1	8320634	2017-02-04	10525258	1	750	99	45443043	2042854	10238031	1.00853	0.93
298292212	1	8320634	2017-02-04	10525258	1	400	269	48181798	9889747	10237297	1.10565	0.93
298292213	1	8320634	2017-02-04	10525258	1	200	149	44348252	11577173	10236978	1.06575	0.93
298292214	1	8320634	2017-02-04	10525258	1	150	139	29099363	11577173	10236978	0.901425	0.93
298292215	1	8320634	2017-02-04	10525258	1	100	129	13213155	11577173	12275886	1.20813	0.93
298292216	1	8320634	2017-02-04	10525258	1	100	159	37966094	11577173	10236978	1.06575	0.93
298292217	1	8320634	2017-02-04	10525258	1	80	129	11851919	11577173	10236211	1.17579	0.93
298292218	1	8320634	2017-02-04	10525258	1	200	129	17522129	9889747	10239237	1.16655	0.93
298292219	1	8320634	2017-02-04	10525258	1	100	129	13879262	11577173	10237513	0.901425	0.93
298292220	1	8320634	2017-02-04	10525258	1	157	199	10017809	2042662	10236143	0.920168	0.93
298292221	1	8320634	2017-02-04	10525258	3	300	537	10026611	2042668	10233633	1.21044	0.93
298292222	1	8320634	2017-02-04	10525258	1	100	239	12018667	2042668	10233633	1.21044	0.93
298292223	1	8320634	2017-02-04	10525258	1	250	222	10027192	2042662	12279957	0.973717	0.93
299491647	1	8320634	2017-02-08	10525258	3	1500	264	45067697	2042888	25785067	0.938062	1.60775
299491648	1	8320634	2017-02-08	10525258	1	200	89	39804240	2042641	10236978	1.0647	1.60775
300169878	1	8320634	2017-02-13	10525258	1	300	39	17136892	9889723	10236978	1.0689	0.93
300169879	1	8320634	2017-02-13	10525258	1	400	169	9972954	2042536	10234433	1.16424	0.93
300169880	1	8320634	2017-02-13	10525258	1	500	99	10107294	11577163	13516619	1.43104	0.93
300169881	1	8320634	2017-02-13	10525258	1	300	139	44263711	9792262	10234433	1.16308	0.93
300169882	1	8320634	2017-02-13	10525258	1	175	109	13457694	2042637	10235312	1.1908	0.93
300169883	1	8320634	2017-02-13	10525258	1	400	279	48384455	2042536	10235312	1.16424	0.93
300169886	1	8320634	2017-02-13	10525258	1	3	195	40903700	2042724	10236978	1.09095	0.93
300169887	1	8320634	2017-02-13	10525258	1	42	155	39963194	2042761	40040961	1.16077	0.93
300169888	1	8320634	2017-02-13	10525258	1	160	179	16991783	11615746	10946997	0.901425	0.93
300169889	1	8320634	2017-02-13	10525258	6	3000	198	23634632	8409366	10236978	1.134	0.93
300169890	1	8320634	2017-02-13	10525258	6	1980	199	20963038	2042878	10236978	1.176	0.93
300169891	1	8320634	2017-02-13	10525258	1	370	99	48289461	2042617	10236978	1.33295	0.93
300169892	1	8320634	2017-02-13	10525258	1	250	89	18396322	8409339	10236978	1.0794	0.93
300169893	1	8320634	2017-02-13	10525258	1	140	149	39036691	9889731	10233762	0.900532	0.93
300169894	1	8320634	2017-02-13	10525258	1	105	111	10022668	50557024	14398337	0.92463	0.93
300169895	1	8320634	2017-02-13	10525258	1	350	229	23996611	2042556	10232750	1.16771	0.93
300169896	1	8320634	2017-02-13	10525258	2	880	178	46919240	2042933	10236206	1.1781	0.93
300169897	1	8320634	2017-02-13	10525258	2	460	98	40972340	2042933	10236978	1.08045	0.93
300169898	1	8320634	2017-02-13	10525258	1	400	99	48446523	2042933	10236206	1.1885	0.93
300169899	1	8320634	2017-02-13	10525258	1	225	139	48206380	2053150	10237084	1.155	0.93
300169900	1	8320634	2017-02-13	10525258	1	350	95	45015298	2042933	10235432	1.1885	0.93
300169901	1	8320634	2017-02-13	10525258	4	600	236	40296712	2042559	10239255	1.155	0.93
300169902	1	8320634	2017-02-13	10525258	1	6	129	47397817	11577153	10237297	1.15395	0.93
300169903	1	8320634	2017-02-13	10525258	1	6	99	47394415	11577153	10237297	1.09305	0.93
300169904	1	8320634	2017-02-13	10525258	1	245	139	43400667	2042529	10233224	0.8925	0.93
300169905	1	8320634	2017-02-13	10525258	1	370	139	9973831	2042529	10233224	0.8925	0.93
300169906	1	8320634	2017-02-13	10525258	2	2	178	40466873	2042707	10233224	1.18965	0.93
300169907	1	8320634	2017-02-13	10525258	1	1500	99	47416591	11577170	10237297	1.1172	0.93
300169908	1	8320634	2017-02-13	10525258	1	200	109	47402625	11577148	10237297	1.0857	0.93
300169909	1	8320634	2017-02-13	10525258	1	200	129	17522129	9889747	10239237	1.16655	0.93
300169910	1	8320634	2017-02-13	10525258	1	80	199	10109106	11577173	10231578	1.17233	0.93
300169911	1	8320634	2017-02-13	10525258	1	300	179	45329889	11577173	10236978	1.0773	0.93
300169912	1	8320634	2017-02-13	10525258	1	70	199	12831826	11577173	10231578	1.17233	0.93
300169913	1	8320634	2017-02-13	10525258	1	100	129	13213155	11577173	12275886	1.20813	0.93
300169914	1	8320634	2017-02-13	10525258	1	150	199	39055496	11577173	10236926	0.933555	0.93
300169915	1	8320634	2017-02-13	10525258	1	80	129	11851919	11577173	10236211	1.17579	0.93
300169916	1	8320634	2017-02-13	10525258	1	150	171	29099363	11577173	10236978	1.0605	0.93
300169917	1	8320634	2017-02-13	10525258	1	376	119	25603735	2042634	10236380	0.902318	0.93
300169918	1	8320634	2017-02-13	10525258	1	257	199	11277306	2042667	10232275	1.19658	0.93
300169919	1	8320634	2017-02-13	10525258	1	130	111	14983342	2042662	10236074	0.920168	0.93
300169920	1	8320634	2017-02-13	10525258	5	500	895	10026611	2042668	10233633	1.21044	0.93
300169921	1	8320634	2017-02-13	10525258	1	175	119	47493332	2042641	10235679	1.17117	0.93
300169922	1	8320634	2017-02-13	10525258	1	51	129	47275409	2042637	43649513	1.1908	0.93
303792454	1	8320634	2017-02-18	10525258	1	300	39	17136892	9889723	10236978	1.0689	0.93
303792455	1	8320634	2017-02-18	10525258	1	195	129	35971907	8301528	13824225	1.16424	0.93
303792456	1	8320634	2017-02-18	10525258	1	250	299	38909578	2042681	13402753	1.386	0.93
303792457	1	8320634	2017-02-18	10525258	1	600	159	10387994	2042672	14967206	1.155	0.93
303792458	1	8320634	2017-02-18	10525258	1	175	49	17347994	2042601	10236978	1.05	0.93
303792459	1	8320634	2017-02-18	10525258	1	500	89	39718264	2042695	10234390	1.155	0.93
303792460	1	8320634	2017-02-18	10525258	1	400	139	9992648	2042569	10238060	1.155	0.93
303792461	1	8320634	2017-02-18	10525258	2	240	118	40394726	2042559	10232940	0.8925	0.93
303792462	1	8320634	2017-02-18	10525258	1	225	139	48206380	2053150	10237084	1.155	0.93
303792463	1	8320634	2017-02-18	10525258	3	1320	267	46919240	2042933	10236206	1.1781	0.93
303792464	1	8320634	2017-02-18	10525258	1	230	49	40979048	2042933	10236978	1.08045	0.93
303792465	1	8320634	2017-02-18	10525258	1	100	129	16626956	9889731	13236208	0.900532	0.93
303792466	1	8320634	2017-02-18	10525258	1	125	55	9977079	2042556	10238698	1.16771	0.93
303792467	1	8320634	2017-02-18	10525258	1	200	125	42246007	9889731	10236978	1.0899	0.93
303792468	1	8320634	2017-02-18	10525258	1	150	49	26658704	2042559	10236206	1.155	0.93
303792469	1	8320634	2017-02-18	10525258	1	250	239	11514321	2042705	10235336	1.20004	0.93
303792470	1	8320634	2017-02-18	10525258	1	250	445	23602951	2042828	10231337	0.909458	0.93
303792471	1	8320634	2017-02-18	10525258	1	200	109	47402625	11577148	10237297	1.0857	0.93
303792472	1	8320634	2017-02-18	10525258	1	200	129	17522129	9889747	10239237	1.16655	0.93
303792473	1	8320634	2017-02-18	10525258	1	70	55	17116510	11577173	10236978	1.0689	0.93
303792474	1	8320634	2017-02-18	10525258	1	50	59	18493265	8310617	10235866	1.17348	0.93
303792475	1	8320634	2017-02-18	10525258	1	200	149	44348252	11577173	10236978	1.06575	0.93
303792476	1	8320634	2017-02-18	10525258	1	80	99	17392549	11577173	12386108	1.16655	0.93
303792477	1	8320634	2017-02-18	10525258	1	100	129	13213155	11577173	12275886	1.20813	0.93
303792478	1	8320634	2017-02-18	10525258	1	100	99	49670138	11577173	10236978	1.0983	0.93
303792479	1	8320634	2017-02-18	10525258	1	150	99	10024896	2042637	12302676	0.920168	0.93
303792480	1	8320634	2017-02-18	10525258	1	217	179	44968948	2042667	10235145	0.92463	0.93
303792481	1	8320634	2017-02-18	10525258	3	300	537	10026613	2042668	10233633	1.21044	0.93
303792482	1	8320634	2017-02-18	10525258	3	336	333	37911280	2042668	18472524	0.93534	0.93
303792483	1	8320634	2017-02-18	10525258	1	190	129	49842159	2042641	10236965	0.904995	0.93
303792485	1	8320634	2017-02-18	10525087	1	100	190	47370967	11577161	10237297	1.2978	1.4074
303792486	1	8320634	2017-02-18	10525087	1	110	125	47370846	11577161	10237297	1.2978	1.4074
304678501	1	8320634	2017-02-25	28845626	1	400	119	42485198	2042536	10236144	1.07856	1.25583
304678502	1	8320634	2017-02-25	28845626	1	500	99	42658215	11577163	10236200	1.27651	1.25583
304678503	1	8320634	2017-02-25	28845626	1	750	85	40994743	11577163	10236200	1.27651	1.25583
304678505	1	8320634	2017-02-25	10525258	1	175	109	13457694	2042637	10235312	1.1908	0.93
304678506	1	8320634	2017-02-25	10525258	2	1000	198	45359448	2042888	23629268	0.938062	0.93
304678507	1	8320634	2017-02-25	10525258	6	9000	234	45404922	2042884	10236978	1.13513	0.93
304678508	1	8320634	2017-02-25	10525258	1	250	125	17682683	9889731	10236978	1.0605	0.93
304678509	1	8320634	2017-02-25	10525258	2	300	66	40296712	2042559	10239255	0.8925	0.93
304678510	1	8320634	2017-02-25	10525258	2	300	98	40786107	2042559	10236206	1.155	0.93
304678511	1	8320634	2017-02-25	10525258	1	250	89	18420293	8409339	10236978	1.0794	0.93
304678512	1	8320634	2017-02-25	10525258	1	463	85	10558019	2042693	10237991	1.17695	0.93
304678513	1	8320634	2017-02-25	10525258	2	450	298	41449301	2053150	10235409	1.155	0.93
